"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"4236","KEL","SPTA1",6,117,18,1
"4237","KEL","TBX3",3,31,12,1
"4238","KEL","TET2",3,28,11,1
"4239","KEL","TLR4",3,56,16,1
"4240","KEL","TP53",12,317,18,1
"4241","KEL","ZBTB20",2,40,14,1
"4242","KEL","ZBTB7B",2,24,9,1
"4243","KEL","ZFHX3",3,55,16,1
"4244","KEL","ZFP36L2",2,21,7,1
"4245","KEL","ZNF750",2,21,7,1
"4246","KIF1A","KIT",5,45,18,1
"4247","KIF1A","KLF5",2,38,11,1
"4248","KIF1A","KMT2A",3,53,19,1
"4249","KIF1A","KMT2C",5,73,23,1
"4250","KIF1A","KMT2D",4,106,25,1
"4251","KIF1A","LATS1",3,45,16,1
"4252","KIF1A","LATS2",2,30,5,1
"4253","KIF1A","MACF1",4,82,24,1
"4254","KIF1A","MAP3K4",3,39,13,1
"4255","KIF1A","MGA",3,41,14,1
"4256","KIF1A","MUC6",3,57,20,1
"4257","KIF1A","MYCN",2,32,7,1
"4258","KIF1A","MYH9",3,53,18,1
"4259","KIF1A","NCOR1",3,50,18,1
"4260","KIF1A","NF1",5,66,22,1
"4261","KIF1A","NF2",2,32,7,1
"4262","KIF1A","NFE2L2",4,87,24,1
"4263","KIF1A","NIPBL",2,48,16,1
"4264","KIF1A","NOTCH1",6,48,19,1
"4265","KIF1A","NOTCH2",6,41,17.05,1
"4266","KIF1A","NRAS",2,30,5,1
"4267","KIF1A","NSD1",4,49,18.05,1
"4268","KIF1A","PDGFRA",3,50,18,1
"4269","KIF1A","PGR",6,37,16,1
"4270","KIF1A","PIK3CA",5,73,23,1
"4271","KIF1A","PIK3CB",2,42,14,1
"4272","KIF1A","PIK3CG",2,79,23,1
"4273","KIF1A","PLCB4",4,44,17,1
"4274","KIF1A","PLXNB2",2,49,17,1
"4275","KIF1A","PMS1",2,38,12,1
"4276","KIF1A","POLQ",3,58,20,1
"4277","KIF1A","PPP6C",2,31,6,1
"4278","KIF1A","PTCH1",2,36,10,1
"4279","KIF1A","PTEN",3,62,21,1
"4280","KIF1A","PTPRC",5,55,20,1
"4281","KIF1A","PTPRD",5,60,22,1
"4282","KIF1A","RNF111",4,32,11,1
"4283","KIF1A","SF1",2,32,7,1
"4284","KIF1A","SF3B1",4,34,12,1
"4285","KIF1A","SIN3A",3,38,13,1
"4286","KIF1A","SMARCA4",3,39,13.05,1
"4287","KIF1A","SPTA1",11,118,27,1
"4288","KIF1A","STAG2",2,34,9,1
"4289","KIF1A","TBX3",6,36,16,1
"4290","KIF1A","TGFBR2",2,35,10,1
"4291","KIF1A","TLR4",5,63,22,1
"4292","KIF1A","TNFAIP3",3,31,8,1
"4293","KIF1A","TP53",19,314,29,1
"4294","KIF1A","TSC2",3,34,10,1
"4295","KIF1A","USP9X",2,47,16,1
"4296","KIF1A","WT1",3,45,16,1
"4297","KIF1A","XPO1",2,32,7,1
"4298","KIF1A","ZBTB7B",3,33,10,1
"4299","KIF1A","ZFHX3",3,66,21,1
"4300","KIT","KMT2A",4,48,18,1
"4301","KIT","KMT2C",9,62,22,1
"4302","KIT","KMT2D",3,105,23,1
"4303","KIT","LATS2",2,27,5,1
"4304","KIT","MACF1",8,71,23,1
"4305","KIT","MAP3K1",2,35,11,1
"4306","KIT","MAP3K4",4,34,13,1
"4307","KIT","MGA",2,40,14,1
"4308","KIT","MLH1",2,30,8,1
"4309","KIT","MTOR",2,42,14,1
"4310","KIT","MUC6",5,50,19,1
"4311","KIT","MYH9",2,52,18,1
"4312","KIT","NCOR1",2,49,17,1
"4313","KIT","NF1",5,63,21,1
"4314","KIT","NFE2L2",4,84,23,1
"4315","KIT","NIPBL",2,45,16,1
"4316","KIT","NOTCH1",2,53,18,1
"4317","KIT","NOTCH2",3,44,16,1
"4318","KIT","NSD1",2,50,17,1
"4319","KIT","NUP133",2,38,13,1
"4320","KIT","PDGFRA",3,47,17,1
"4321","KIT","PGR",3,40,15,1
"4322","KIT","PIK3CA",3,74,21,1
"4323","KIT","PIK3CG",5,70,22,1
"4324","KIT","PIK3R2",2,32,9,1
"4325","KIT","PLCB4",5,39,16,1
"4326","KIT","PMS1",2,35,11,1
"4327","KIT","POLQ",2,57,18,1
"4328","KIT","PPP6C",2,28,6,1
"4329","KIT","PTCH1",2,33,10,1
"4330","KIT","PTPRC",3,56,19,1
"4331","KIT","PTPRD",5,57,20,1
"4332","KIT","RASA1",3,43,16,1
"4333","KIT","RNF111",3,31,10,1
"4334","KIT","SCAF4",2,32,10,1
"4335","KIT","SETBP1",2,44,15,1
"4336","KIT","SF3B1",2,35,11,1
"4337","KIT","SIN3A",2,37,12,1
"4338","KIT","SPTA1",7,123,25,1
"4339","KIT","TBX3",3,39,14,1
"4340","KIT","TNFAIP3",2,30,8,1
"4341","KIT","TP53",15,319,26,1
"4342","KIT","WT1",4,40,16,1
"4343","KIT","ZFHX3",8,53,21,1
"4344","KIT","ZFP36L1",2,33,10,1
"4345","KLF5","KMT2C",3,61,13,1
"4346","KLF5","KMT2D",2,94,13,1
"4347","KLF5","MACF1",3,68,13,1
"4348","KLF5","MYH9",2,39,12,1
"4349","KLF5","NF1",3,54,13,1
"4350","KLF5","NFE2L2",3,73,13,1
"4351","KLF5","NIPBL",2,32,11,1
"4352","KLF5","NSD1",2,37,12,1
"4353","KLF5","PDGFRA",3,34,11.05,1
"4354","KLF5","PIK3CA",2,63,12.05,1
"4355","KLF5","PIK3CB",2,26,10,1
"4356","KLF5","PIK3CG",3,61,13,1
"4357","KLF5","PTEN",2,48,12,1
"4358","KLF5","PTPRC",2,45,12,1
"4359","KLF5","PTPRD",2,50,12,1
"4360","KLF5","RB1",2,31,11,1
"4361","KLF5","SETBP1",2,31,11,1
"4362","KLF5","SPTA1",6,112,13,1
"4363","KLF5","TCF12",2,15,6,1
"4364","KLF5","TET2",2,25,10,1
"4365","KLF5","TP53",7,322,13,1
"4366","KLF5","TSC1",2,16,7,1
"4367","KMT2A","KMT2B",2,44,14,1
"4368","KMT2A","KMT2C",7,70,24,1
"4369","KMT2A","KMT2D",8,99,27,1
"4370","KMT2A","LATS1",2,48,16,1
"4371","KMT2A","LZTR1",2,33,7,1
"4372","KMT2A","MACF1",5,81,25,1
"4373","KMT2A","MAP3K1",2,39,12,1
"4374","KMT2A","MAP3K4",2,42,13,1
"4375","KMT2A","MAX",2,28,2,1
"4376","KMT2A","MECOM",4,39,14,1
"4377","KMT2A","MLH1",3,32,8,1
"4378","KMT2A","MUC6",4,56,20,1
"4379","KMT2A","MYCN",2,33,7,1
"4380","KMT2A","MYH9",4,52,19,1
"4381","KMT2A","NCOR1",5,47,19,1
"4382","KMT2A","NF1",3,71,23,1
"4383","KMT2A","NFE2L2",2,92,24,1
"4384","KMT2A","NIPBL",4,45,17,1
"4385","KMT2A","NOTCH1",4,53,19,1
"4386","KMT2A","NOTCH2",4,46,17,1
"4387","KMT2A","NSD1",3,52,19,1
"4388","KMT2A","NUP133",3,40,14,1
"4389","KMT2A","PDGFRA",4,49,19,1
"4390","KMT2A","PGR",3,44,15,1
"4391","KMT2A","PIK3CA",4,76,24,1
"4392","KMT2A","PIK3CB",2,43,14,1
"4393","KMT2A","PIK3CG",4,76,23.05,1
"4394","KMT2A","PIM1",2,30,4,1
"4395","KMT2A","PLCB4",4,45,17,1
"4396","KMT2A","PLXNB2",3,48,17,1
"4397","KMT2A","POLE",3,44,15,1
"4398","KMT2A","POLQ",3,59,20,1
"4399","KMT2A","PPP2R1A",2,40,12,1
"4400","KMT2A","PPP6C",3,30,6,1
"4401","KMT2A","PTCH1",4,33,11,1
"4402","KMT2A","PTEN",6,57,22,1
"4403","KMT2A","PTPRD",3,65,21,1
"4404","KMT2A","RAC1",2,33,7,1
"4405","KMT2A","RASA1",2,49,16,1
"4406","KMT2A","RFC1",2,32,6,1
"4407","KMT2A","RNF111",3,35,10,1
"4408","KMT2A","SCAF4",2,36,10,1
"4409","KMT2A","SETBP1",4,44,17,1
"4410","KMT2A","SF3B1",2,39,12,1
"4411","KMT2A","SIN3A",3,39,13,1
"4412","KMT2A","SPTA1",10,121,28,1
"4413","KMT2A","TAF1",3,45,16,1
"4414","KMT2A","TET2",3,40,14,1
"4415","KMT2A","TGIF1",2,31,5,1
"4416","KMT2A","TLR4",4,66,22,1
"4417","KMT2A","TP53",18,317,30,1
"4418","KMT2A","TSC1",2,33,7,1
"4419","KMT2A","USP9X",3,46,17,1
"4420","KMT2A","WHSC1",2,34,8,1
"4421","KMT2A","WT1",3,46,16,1
"4422","KMT2A","XPO1",2,33,7,1
"4423","KMT2A","ZBTB20",3,50,17,1
"4424","KMT2A","ZFHX3",4,65,22,1
"4425","KMT2A","ZMYM3",2,41,13,1
"4426","KMT2A","ZNF750",2,33,7,1
"4427","KMT2B","KMT2C",7,58,17,1
"4428","KMT2B","KMT2D",4,95,18,1
"4429","KMT2B","LATS1",2,36,13,1
"4430","KMT2B","MACF1",4,71,17,1
"4431","KMT2B","MAP3K1",3,25,11,1
"4432","KMT2B","MAP3K4",2,30,11,1
"4433","KMT2B","MED12",4,35,14,1
"4434","KMT2B","MYH9",2,44,14,1
"4435","KMT2B","NCOR1",3,39,14,1
"4436","KMT2B","NF1",3,59,16,1
"4437","KMT2B","NF2",2,21,7,1
"4438","KMT2B","NIPBL",2,37,13,1
"4439","KMT2B","NSD1",2,42,14,1
"4440","KMT2B","PIK3CB",3,29,12,1
"4441","KMT2B","PIK3CG",5,62,17,1
"4442","KMT2B","POLE",2,34,12,1
"4443","KMT2B","PTPRC",2,50,15,1
"4444","KMT2B","PTPRD",2,55,16,1
"4445","KMT2B","RET",3,33,13,1
"4446","KMT2B","SPTA1",5,119,18,1
"4447","KMT2B","TLR4",3,56,16,1
"4448","KMT2B","TP53",12,317,18,1
"4449","KMT2B","USP9X",3,34,13,1
"4450","KMT2B","WHSC1",2,22,7,1
"4451","KMT2B","WT1",2,36,13,1
"4452","KMT2B","ZFHX3",3,55,16,1
"4453","KMT2C","KMT2D",19,101,43,1
"4454","KMT2C","KRT222",2,53,3,1
"4455","KMT2C","LATS1",3,70,19,1
"4456","KMT2C","LATS2",2,55,5,1
"4457","KMT2C","MACF1",13,89,36,1
"4458","KMT2C","MAP3K1",5,57,13,1
"4459","KMT2C","MAP3K4",6,58,15,1
"4460","KMT2C","MECOM",5,61,16,1
"4461","KMT2C","MED12",4,71,21,1
"4462","KMT2C","MGA",3,66,17,1
"4463","KMT2C","MLH1",3,56,8,1
"4464","KMT2C","MSH6",2,57,7,1
"4465","KMT2C","MTOR",4,66,18,1
"4466","KMT2C","MUC6",6,76,26,1
"4467","KMT2C","MYCN",4,53,7,1
"4468","KMT2C","MYH9",4,76,23,1
"4469","KMT2C","NCOR1",6,69,22,1
"4470","KMT2C","NF1",8,85,31,1
"4471","KMT2C","NF2",3,55,7,1
"4472","KMT2C","NFE2L2",5,110,35.05,1
"4473","KMT2C","NIPBL",4,69,20,1
"4474","KMT2C","NOTCH1",2,81,24,1
"4475","KMT2C","NOTCH2",4,70,20,1
"4476","KMT2C","NSD1",7,68,23,1
"4477","KMT2C","PBRM1",2,60,10,1
"4478","KMT2C","PGR",5,64,18,1
"4479","KMT2C","PIK3CA",5,98,32,1
"4480","KMT2C","PIK3CB",2,67,15,1
"4481","KMT2C","PIK3CG",9,90,34,1
"4482","KMT2C","PIK3R1",2,61,11,1
"4483","KMT2C","PIK3R2",4,56,10,1
"4484","KMT2C","PIM1",3,52,4,1
"4485","KMT2C","PLCB4",3,71,20,1
"4486","KMT2C","POLE",3,68,18,1
"4487","KMT2C","POLQ",4,81,26,1
"4488","KMT2C","POLRMT",2,53,3,1
"4489","KMT2C","PPP2R1A",2,64,13,1
"4490","KMT2C","PPP6C",3,54,6,1
"4491","KMT2C","PRKAR1A",2,55,5,1
"4492","KMT2C","PSIP1",3,52,4,1
"4493","KMT2C","PTCH1",2,61,11,1
"4494","KMT2C","PTEN",4,85,27,1
"4495","KMT2C","PTPN11",3,58,10,1
"4496","KMT2C","PTPRC",7,76,27,1
"4497","KMT2C","PTPRD",5,85,29,1
"4498","KMT2C","RAC1",2,57,7,1
"4499","KMT2C","RASA1",5,67,20,1
"4500","KMT2C","RB1",4,68,19,1
"4501","KMT2C","RET",3,69,19,1
"4502","KMT2C","RIT1",2,55,5,1
"4503","KMT2C","RNF111",5,55,11,1
"4504","KMT2C","SETBP1",5,66,19,1
"4505","KMT2C","SETD2",2,66,15,1
"4506","KMT2C","SF3B1",3,61,13,1
"4507","KMT2C","SIN3A",3,63,14,1
"4508","KMT2C","SMAD2",2,54,4,1
"4509","KMT2C","SMAD4",4,57,11,1
"4510","KMT2C","SMARCA1",3,58,10,1
"4511","KMT2C","SMARCA4",6,58,15,1
"4512","KMT2C","SOS1",3,63,14,1
"4513","KMT2C","SPTA1",15,135,44,1
"4514","KMT2C","SPTAN1",4,62,15,1
"4515","KMT2C","STAG2",2,59,9,1
"4516","KMT2C","TBX3",4,65,17,1
"4517","KMT2C","TCF12",2,56,6,1
"4518","KMT2C","TET2",5,60,15,1
"4519","KMT2C","TGIF1",2,55,5,1
"4520","KMT2C","TLR4",4,90,29,1
"4521","KMT2C","TP53",36,305,53,1
"4522","KMT2C","TSC1",2,57,7,1
"4523","KMT2C","USP9X",3,70,19,1
"4524","KMT2C","WHSC1",2,58,8,1
"4525","KMT2C","WT1",3,70,19,1
"4526","KMT2C","ZBTB20",3,74,21,1
"4527","KMT2C","ZCCHC12",2,61,11,1
"4528","KMT2C","ZFHX3",9,79,30,1
"4529","KMT2C","ZMYM3",3,63,14,1
"4530","KMT2C","ZNF750",2,57,7,1
"4531","KMT2D","KRAS",2,87,6,1
"4532","KMT2D","LATS1",3,101,20.05,1
"4533","KMT2D","LZTR1",3,86,7,1
"4534","KMT2D","MACF1",11,124,43,1
"4535","KMT2D","MAP2K1",4,85,8,1
"4536","KMT2D","MAP3K1",4,90,13,1
"4537","KMT2D","MAP3K4",4,93,16,1
"4538","KMT2D","MAPK1",2,86,5,1
"4539","KMT2D","MAX",2,83,2,1
"4540","KMT2D","MECOM",8,86,17,1
"4541","KMT2D","MED12",11,88,24,1
"4542","KMT2D","MET",2,88,7,1
"4543","KMT2D","MGA",3,97,17,1
"4544","KMT2D","MLH1",4,85,8,1
"4545","KMT2D","MSH3",4,87,10,1
"4546","KMT2D","MSH6",2,88,7,1
"4547","KMT2D","MTOR",5,95,19,1
"4548","KMT2D","MUC6",10,99,29.05,1
"4549","KMT2D","MYCN",5,82,7,1
"4550","KMT2D","MYH9",9,97,27,1
"4551","KMT2D","NCOR1",5,102,24,1
"4552","KMT2D","NF1",8,116,36,1
"4553","KMT2D","NFE2L2",9,133,44,1
"4554","KMT2D","NIPBL",8,92,22,1
"4555","KMT2D","NOTCH1",7,102,27,1
"4556","KMT2D","NOTCH2",8,93,23,1
"4557","KMT2D","NRAS",2,86,5,1
"4558","KMT2D","NSD1",14,85,26,1
"4559","KMT2D","PBRM1",3,89,10,1
"4560","KMT2D","PDGFRA",8,96,25,1
"4561","KMT2D","PDS5B",3,89,10,1
"4562","KMT2D","PGR",7,91,19,1
"4563","KMT2D","PIK3CA",9,121,39.05,1
"4564","KMT2D","PIK3CB",5,92,17,1
"4565","KMT2D","PIK3CG",12,115,41,1
"4566","KMT2D","PIK3R1",3,90,11,1
"4567","KMT2D","PLCB4",6,96,22,1
"4568","KMT2D","PLXNB2",9,91,23,1
"4569","KMT2D","PMS2",2,89,8,1
"4570","KMT2D","POLE",2,101,19,1
"4571","KMT2D","POLQ",9,102,30,1
"4572","KMT2D","PPM1D",2,84,3,1
"4573","KMT2D","PPP2R1A",4,91,14,1
"4574","KMT2D","PPP6C",4,83,6,1
"4575","KMT2D","PRKAR1A",2,86,5,1
"4576","KMT2D","PSIP1",2,85,4,1
"4577","KMT2D","PTCH1",3,90,11,1
"4578","KMT2D","PTEN",5,114,32,1
"4579","KMT2D","PTPN11",4,87,10,1
"4580","KMT2D","PTPRC",7,107,30,1
"4581","KMT2D","PTPRD",10,106,34,1
"4582","KMT2D","RAC1",4,84,7,1
"4583","KMT2D","RAF1",2,85,4,1
"4584","KMT2D","RASA1",4,100,21,1
"4585","KMT2D","RB1",3,101,21,1
"4586","KMT2D","RET",6,94,20,1
"4587","KMT2D","RFC1",2,87,6,1
"4588","KMT2D","RNF111",5,86,11,1
"4589","KMT2D","RNF43",5,81,6,1
"4590","KMT2D","RPS6KA3",5,84,9,1
"4591","KMT2D","RXRA",2,88,7,1
"4592","KMT2D","SETBP1",7,93,21,1
"4593","KMT2D","SETD2",4,93,16,1
"4594","KMT2D","SF1",2,88,7,1
"4595","KMT2D","SF3B1",3,92,13,1
"4596","KMT2D","SIN3A",4,92,15,1
"4597","KMT2D","SMAD4",3,90,11,1
"4598","KMT2D","SMARCA1",2,91,10,1
"4599","KMT2D","SMARCA4",2,97,16,1
"4600","KMT2D","SMARCB1",2,86,5,1
"4601","KMT2D","SOS1",4,92,15,1
"4602","KMT2D","SOX9",2,84,3,1
"4603","KMT2D","SPTA1",30,136,62,1
"4604","KMT2D","SPTAN1",7,87,16,1
"4605","KMT2D","STAG2",3,88,9,1
"4606","KMT2D","TAF1",2,102,20,1
"4607","KMT2D","TBL1XR1",4,87,10,1
"4608","KMT2D","TBX3",5,94,18,1
"4609","KMT2D","TCF12",2,87,6,1
"4610","KMT2D","TCF7L2",4,83,6,1
"4611","KMT2D","TET2",6,89,16,1
"4612","KMT2D","TGIF1",2,86,5,1
"4613","KMT2D","THRAP3",2,87,6,1
"4614","KMT2D","TLR4",9,111,35,1
"4615","KMT2D","TP53",53,302,81,1
"4616","KMT2D","TSC1",3,86,7,1
"4617","KMT2D","USP9X",9,89,21,1
"4618","KMT2D","WHSC1",3,87,8,1
"4619","KMT2D","WT1",9,89,21,1
"4620","KMT2D","XPO1",2,88,7,1
"4621","KMT2D","ZBTB20",7,97,24,1
"4622","KMT2D","ZBTB7B",3,89,10,1
"4623","KMT2D","ZFHX3",9,110,35,1
"4624","KMT2D","ZFP36L1",5,86,11,1
"4625","KMT2D","ZFP36L2",4,84,7,1
"4626","KMT2D","ZMYM2",2,86,5,1
"4627","KMT2D","ZMYM3",6,88,15,1
"4628","KMT2D","ZNF133",3,87,8,1
"4629","KRAS","PIK3CA",2,56,6,1
"4630","KRAS","PTPRD",2,43,6,1
"4631","KRAS","SPTA1",3,111,6,1
"4632","LATS1","MACF1",3,77,19,1
"4633","LATS1","MAP3K4",3,32,13,1
"4634","LATS1","MLH1",3,24,8,1
"4635","LATS1","MUC6",3,50,17,1
"4636","LATS1","MYH9",3,46,16,1
"4637","LATS1","NCOR1",3,43,15,1
"4638","LATS1","NF1",7,55,19,1
"4639","LATS1","NFE2L2",3,82,20,1
"4640","LATS1","NOTCH1",2,49,16,1
"4641","LATS1","NSD1",4,42,16,1
"4642","LATS1","PGR",3,36,14,1
"4643","LATS1","PIK3CA",3,70,19,1
"4644","LATS1","PIK3CG",4,68,19,1
"4645","LATS1","PLCB4",2,41,15,1
"4646","LATS1","POLE",2,38,13,1
"4647","LATS1","POLQ",2,53,17,1
"4648","LATS1","PTEN",3,55,17,1
"4649","LATS1","PTPRC",3,52,17.05,1
"4650","LATS1","PTPRD",2,59,18,1
"4651","LATS1","SCAF4",2,28,9,1
"4652","LATS1","SETD2",2,34,12,1
"4653","LATS1","SOX17",2,24,6,1
"4654","LATS1","SPTA1",5,123,21,1
"4655","LATS1","SRSF2",2,21,3,1
"4656","LATS1","TAF1",2,39,14,1
"4657","LATS1","TLR4",3,60,18,1
"4658","LATS1","TP53",18,309,22,1
"4659","LATS1","ZBTB20",3,42,16,1
"4660","LATS1","ZBTB7B",3,26,9,1
"4661","LATS1","ZFHX3",2,61,18,1
"4662","LATS1","ZNF750",2,25,7,1
"4663","LATS2","MACF1",3,60,5,1
"4664","LATS2","MYH9",2,31,5,1
"4665","LATS2","NF1",3,46,5,1
"4666","LATS2","NF2",2,8,5,1
"4667","LATS2","NIPBL",2,24,5,1
"4668","LATS2","NOTCH2",2,25,5,1
"4669","LATS2","PDGFRA",2,28,5,1
"4670","LATS2","PGR",2,21,5,1
"4671","LATS2","PLCB4",3,22,5,1
"4672","LATS2","TP53",3,322,5,1
"4673","LATS2","WT1",2,23,5,1
"4674","LZTR1","MYH9",2,33,7,1
"4675","LZTR1","NOTCH1",2,34,7,1
"4676","LZTR1","PTEN",3,40,7,1
"4677","LZTR1","PTPRC",2,39,7,1
"4678","LZTR1","SPTA1",3,112,7,1
"4679","LZTR1","TLR4",2,47,7,1
"4680","LZTR1","TP53",4,322,7,1
"4681","LZTR1","ZNF133",2,11,6,1
"4682","MACF1","MAP3K1",3,68,13,1
"4683","MACF1","MAP3K4",6,65,16,1
"4684","MACF1","MECOM",4,70,16,1
"4685","MACF1","MET",2,64,7,1
"4686","MACF1","MGA",2,75,17,1
"4687","MACF1","MLH1",2,65,8,1
"4688","MACF1","MTOR",2,77,18,1
"4689","MACF1","MUC6",6,83,27,1
"4690","MACF1","MYH9",4,83,24,1
"4691","MACF1","NCOR1",5,78,23,1
"4692","MACF1","NF1",12,84,34,1
"4693","MACF1","NF2",3,62,7,1
"4694","MACF1","NFE2L2",4,119,38,1
"4695","MACF1","NIPBL",5,74,20,1
"4696","MACF1","NOTCH1",3,86,25,1
"4697","MACF1","NOTCH2",6,73,21,1
"4698","MACF1","NSD1",5,79,23,1
"4699","MACF1","NUP133",5,67,16,1
"4700","MACF1","PBRM1",3,65,10,1
"4701","MACF1","PDGFRA",5,78,23,1
"4702","MACF1","PDS5B",3,65,10,1
"4703","MACF1","PGR",3,75,18,1
"4704","MACF1","PIK3CA",3,109,34,1
"4705","MACF1","PIK3CB",3,72,16,1
"4706","MACF1","PIK3CG",11,93,36,1
"4707","MACF1","PIK3R2",2,67,10,1
"4708","MACF1","PIM1",2,61,4,1
"4709","MACF1","PLCB4",5,74,20.05,1
"4710","MACF1","PLCG1",2,62,5,1
"4711","MACF1","PLXNB2",6,73,21,1
"4712","MACF1","POLQ",4,88,27,1
"4713","MACF1","PPP2R1A",4,67,14,1
"4714","MACF1","PRKAR1A",2,62,5,1
"4715","MACF1","PTEN",5,90,29,1
"4716","MACF1","PTPRC",8,81,28,1
"4717","MACF1","PTPRD",8,86,30,1
"4718","MACF1","RARA",2,63,6,1
"4719","MACF1","RASA1",3,78,20,1
"4720","MACF1","RB1",2,79,19,1
"4721","MACF1","RET",6,70,19,1
"4722","MACF1","RFC1",2,63,6,1
"4723","MACF1","RNF111",2,68,11,1
"4724","MACF1","SCAF4",4,63,10,1
"4725","MACF1","SETBP1",3,77,20,1
"4726","MACF1","SETD2",2,73,15,1
"4727","MACF1","SF3B1",3,68,13,1
"4728","MACF1","SIN3A",2,72,14,1
"4729","MACF1","SMARCA1",2,67,10,1
"4730","MACF1","SMARCA4",4,69,15,1
"4731","MACF1","SOS1",4,68,14,1
"4732","MACF1","SOX17",2,63,6,1
"4733","MACF1","SPTA1",13,146,47,1
"4734","MACF1","STK11",2,60,3,1
"4735","MACF1","TAF1",2,78,19,1
"4736","MACF1","TBL1XR1",2,67,10,1
"4737","MACF1","TBX3",4,72,18,1
"4738","MACF1","TCF7L2",2,63,6,1
"4739","MACF1","TGFBR2",3,65,10,1
"4740","MACF1","TLR4",3,99,30,1
"4741","MACF1","TNFAIP3",3,63,8,1
"4742","MACF1","TP53",41,302,60,1
"4743","MACF1","TSC1",3,62,7,1
"4744","MACF1","USP9X",4,75,20,1
"4745","MACF1","WHSC1",2,65,8,1
"4746","MACF1","WT1",4,75,20,1
"4747","MACF1","XPO1",2,64,7,1
"4748","MACF1","ZBTB20",6,75,23,1
"4749","MACF1","ZBTB7B",3,65,10,1
"4750","MACF1","ZFHX3",5,94,30,1
"4751","MACF1","ZFP36L1",2,68,11,1
"4752","MACF1","ZNF750",3,62,7,1
"4753","MAP2K1","MED12",2,29,8,1
"4754","MAP2K1","SPTA1",2,115,8,1
"4755","MAP2K1","TCF7L2",2,10,5,1
"4756","MAP2K1","TP53",5,321,8,1
"4757","MAP2K1","ZFP36L1",2,15,7,1
"4758","MAP2K1","ZFP36L2",2,11,6,1
"4759","MAP2K4","POLQ",2,35,4,1
"4760","MAP2K4","PTPRD",2,41,4,1
"4761","MAP2K4","TP53",3,321,4,1
"4762","MAP3K1","MAP3K4",2,25,10,1
"4763","MAP3K1","MUC6",2,43,12,1
"4764","MAP3K1","MYH9",3,37,12,1
"4765","MAP3K1","NF1",3,54,12.05,1
"4766","MAP3K1","NFE2L2",3,73,13,1
"4767","MAP3K1","NIPBL",2,32,11,1
"4768","MAP3K1","PGR",2,29,11,1
"4769","MAP3K1","PIK3CB",3,24,10,1
"4770","MAP3K1","PTEN",3,46,12,1
"4771","MAP3K1","PTPRD",2,50,12,1
"4772","MAP3K1","RPS6KA3",2,18,8,1
"4773","MAP3K1","SETD2",3,23,10,1
"4774","MAP3K1","SPTA1",5,114,13,1
"4775","MAP3K1","TLR4",2,53,13,1
"4776","MAP3K1","TP53",9,318,13,1
"4777","MAP3K1","USP9X",4,27,11,1
"4778","MAP3K1","ZFHX3",3,50,12,1
"4779","MAP3K4","MECOM",2,29,11,1
"4780","MAP3K4","MGA",2,30,11,1
"4781","MAP3K4","MSH6",2,19,7,1
"4782","MAP3K4","MUC6",5,40,15,1
"4783","MAP3K4","MYCN",2,19,7,1
"4784","MAP3K4","NCOR1",3,37,13,1
"4785","MAP3K4","NF1",2,59,15,1
"4786","MAP3K4","NIPBL",2,35,12.05,1
"4787","MAP3K4","NOTCH2",2,36,12.05,1
"4788","MAP3K4","NSD1",3,38,13,1
"4789","MAP3K4","PGR",2,32,12,1
"4790","MAP3K4","PIK3CB",2,29,11,1
"4791","MAP3K4","PIK3R1",2,23,9,1
"4792","MAP3K4","POLQ",3,45,14,1
"4793","MAP3K4","PPP2R1A",2,26,10,1
"4794","MAP3K4","PTEN",3,49,14,1
"4795","MAP3K4","PTPRC",2,48,14,1
"4796","MAP3K4","PTPRD",3,51,15,1
"4797","MAP3K4","SETD2",2,28,11,1
"4798","MAP3K4","SPTA1",6,115,16,1
"4799","MAP3K4","SPTAN1",3,26,11,1
"4800","MAP3K4","TGIF1",2,17,5,1
"4801","MAP3K4","TP53",9,321,16,1
"4802","MAP3K4","USP9X",3,32,12,1
"4803","MAP3K4","ZBTB20",2,38,13,1
"4804","MAP3K4","ZFHX3",2,55,14.05,1
"4805","MAP3K4","ZFP36L1",2,23,9,1
"4806","MAPK1","PDGFRA",2,28,5,1
"4807","MAPK1","PIK3CB",2,18,5,1
"4808","MAPK1","PTPRD",2,42,5,1
"4809","MAPK1","SPTA1",2,112,5,1
"4810","MAPK1","TP53",4,320,5,1
"4811","MAPK1","ZMYM3",2,16,5,1
"4812","MAX","PTEN",2,37,2,1
"4813","MAX","USP9X",2,20,2,1
"4814","MECOM","MGA",2,31,12,1
"4815","MECOM","MLH1",3,19,8,1
"4816","MECOM","MUC6",2,47,14,1
"4817","MECOM","MYCN",2,20,7,1
"4818","MECOM","MYH9",5,37,15,1
"4819","MECOM","NIPBL",2,36,13,1
"4820","MECOM","NSD1",3,39,14,1
"4821","MECOM","PBRM1",2,23,9,1
"4822","MECOM","PGR",4,29,13,1
"4823","MECOM","PIK3CA",3,65,16,1
"4824","MECOM","PIK3CB",2,30,11,1
"4825","MECOM","PLCB4",3,34,13,1
"4826","MECOM","PLXNB2",3,35,13,1
"4827","MECOM","POLQ",2,48,14,1
"4828","MECOM","PTCH1",2,24,9,1
"4829","MECOM","RAC1",3,18,7,1
"4830","MECOM","SETBP1",2,35,13,1
"4831","MECOM","SETD2",2,29,11,1
"4832","MECOM","SPTA1",6,116,17,1
