"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"5678","ERBB3","PGR",5,53,5,0.056
"5679","ERBB3","PIK3CA",11,73,8,0.006
"5680","ERBB3","PIK3CB",3,44,3,0.07
"5681","ERBB3","PIK3CG",7,56,5,0.012
"5682","ERBB3","PIK3R1",3,42,2,0.042
"5683","ERBB3","PLCB4",3,50,4,0.198
"5684","ERBB3","PLCG1",7,46,4,0
"5685","ERBB3","PLXNB2",8,48,5,0
"5686","ERBB3","PMS2",3,45,3,0.068
"5687","ERBB3","POLE",12,39,4,0
"5688","ERBB3","POLQ",8,49,5,0
"5689","ERBB3","PTCH1",8,49,5,0
"5690","ERBB3","PTPDC1",3,43,3,0.052
"5691","ERBB3","PTPRC",6,53,5,0.024
"5692","ERBB3","PTPRD",9,63,7,0.006
"5693","ERBB3","RAD21",3,39,2,0.008
"5694","ERBB3","RAF1",3,43,2,0.042
"5695","ERBB3","RARA",3,44,2,0.048
"5696","ERBB3","RASA1",3,51,4,0.182
"5697","ERBB3","RET",3,49,3,0.17
"5698","ERBB3","RFC1",3,45,3,0.066
"5699","ERBB3","RHOA",6,47,4,0.004
"5700","ERBB3","RNF43",3,46,3,0.084
"5701","ERBB3","RUNX1",3,42,2,0.048
"5702","ERBB3","RXRA",3,40,2,0.012
"5703","ERBB3","SCAF4",4,49,4,0.054
"5704","ERBB3","SETBP1",13,52,7,0
"5705","ERBB3","SETD2",5,46,3,0.008
"5706","ERBB3","SF1",3,47,3,0.108
"5707","ERBB3","SF3B1",3,43,2,0.042
"5708","ERBB3","SIN3A",7,43,4,0
"5709","ERBB3","SMARCA1",3,43,2,0.048
"5710","ERBB3","SMARCA4",9,52,6,0
"5711","ERBB3","SMC1A",4,43,3,0.02
"5712","ERBB3","SMC3",4,47,3,0.03
"5713","ERBB3","SOS1",4,44,3,0.01
"5714","ERBB3","SOX17",6,46,4,0.006
"5715","ERBB3","SPTA1",14,91,11,0.004
"5716","ERBB3","SPTAN1",6,54,5,0.01
"5717","ERBB3","TAF1",3,51,3,0.208
"5718","ERBB3","TBX3",4,41,2,0.002
"5719","ERBB3","TCF12",6,38,3,0
"5720","ERBB3","TCF7L2",4,47,3,0.038
"5721","ERBB3","TET2",4,42,3,0.002
"5722","ERBB3","TGFBR2",3,48,3,0.128
"5723","ERBB3","THRAP3",4,45,3,0.024
"5724","ERBB3","TP53",5,182,19,1
"5725","ERBB3","TRAF3",3,42,2,0.024
"5726","ERBB3","TSC1",4,44,3,0.02
"5727","ERBB3","TSC2",7,50,5,0.002
"5728","ERBB3","UNCX",3,42,2,0.022
"5729","ERBB3","USP9X",8,46,4,0
"5730","ERBB3","WHSC1",6,50,5,0.024
"5731","ERBB3","XPO1",3,42,2,0.018
"5732","ERBB3","ZBTB20",8,48,5,0
"5733","ERBB3","ZC3H12A",6,44,3,0.002
"5734","ERBB3","ZFHX3",13,52,7,0
"5735","ERBB3","ZMYM3",3,44,2.04999999999995,0.05
"5736","ERBB3","ZNF133",4,41,2,0.004
"5737","ERBB3","ZNF750",3,45,3,0.054
"5738","ERBB4","FAT1",14,64,8,0
"5739","ERBB4","FBXW7",8,62,6,0.01
"5740","ERBB4","FGFR1",6,55,5,0.012
"5741","ERBB4","FGFR2",5,56,4,0.028
"5742","ERBB4","FGFR3",3,54,3,0.138
"5743","ERBB4","FLNA",9,69,8,0.022
"5744","ERBB4","FLT3",3,53,3,0.08
"5745","ERBB4","FOXA2",3,49,2,0.024
"5746","ERBB4","GABRA6",3,59,4,0.238
"5747","ERBB4","GATA3",6,52,4,0.002
"5748","ERBB4","GNAS",7,57,5,0.01
"5749","ERBB4","GRIN2D",3,54,3,0.116
"5750","ERBB4","HGF",5,57,4,0.046
"5751","ERBB4","HUWE1",8,72,8,0.056
"5752","ERBB4","IL7R",4,50,3,0.014
"5753","ERBB4","INPPL1",9,46,4,0
"5754","ERBB4","IRF2",7,52,4,0.002
"5755","ERBB4","JAK2",3,58,4,0.194
"5756","ERBB4","JAK3",3,55,3,0.142
"5757","ERBB4","KDM5C",7,54,5,0.002
"5758","ERBB4","KDM6A",4,50,3,0.016
"5759","ERBB4","KEAP1",7,47,3,0
"5760","ERBB4","KMT2A",12,64,8,0
"5761","ERBB4","KMT2C",15,67,9,0
"5762","ERBB4","KMT2D",8,79,9,0.156
"5763","ERBB4","KRT222",3,47,2,0.004
"5764","ERBB4","LATS1",4,59,5,0.144
"5765","ERBB4","LATS2",8,49,4,0
"5766","ERBB4","LZTR1",3,61,4,0.374
"5767","ERBB4","MACF1",16,69,10,0
"5768","ERBB4","MAP3K4",8,52,4,0
"5769","ERBB4","MECOM",3,54,3,0.116
"5770","ERBB4","MED12",6,59,5,0.028
"5771","ERBB4","MET",5,49,3,0.002
"5772","ERBB4","MGA",9,59,6,0
"5773","ERBB4","MSH2",3,48,2,0.012
"5774","ERBB4","MSH6",4,55,4,0.072
"5775","ERBB4","MTOR",9,63,6,0.006
"5776","ERBB4","MUC6",8,66,6,0.022
"5777","ERBB4","MYH9",9,61,6,0.004
"5778","ERBB4","NCOR1",5,71,6,0.252
"5779","ERBB4","NF1",9,59,6,0.002
"5780","ERBB4","NF2",4,48,2,0.004
"5781","ERBB4","NIPBL",9,70,8,0.016
"5782","ERBB4","NOTCH1",6,66,6,0.096
"5783","ERBB4","NOTCH2",8,62,6,0.012
"5784","ERBB4","NPM1",4,45,2,0
"5785","ERBB4","NSD1",5,56,4,0.046
"5786","ERBB4","NUP133",3,58,4,0.244
"5787","ERBB4","PBRM1",6,57,5,0.018
"5788","ERBB4","PDGFRA",5,59,5,0.062
"5789","ERBB4","PDS5B",4,55,4,0.068
"5790","ERBB4","PGR",4,64,5,0.27
"5791","ERBB4","PIK3CA",9,86,10,0.144
"5792","ERBB4","PIK3CB",5,49,3,0.006
"5793","ERBB4","PIK3CG",9,61,6,0.004
"5794","ERBB4","PIK3R1",3,51,2,0.048
"5795","ERBB4","PIK3R2",3,50,2,0.032
"5796","ERBB4","PLCB4",6,53,4,0.006
"5797","ERBB4","PLCG1",8,53,5,0
"5798","ERBB4","PLXNB2",4,65,5,0.278
"5799","ERBB4","POLE",6,60,5,0.026
"5800","ERBB4","POLQ",7,60,5,0.014
"5801","ERBB4","POLRMT",3,52,3,0.072
"5802","ERBB4","PPM1D",3,49,2,0.012
"5803","ERBB4","PPP2R1A",4,53,3,0.022
"5804","ERBB4","PTCH1",6,62,6,0.06
"5805","ERBB4","PTPN11",4,51,3,0.02
"5806","ERBB4","PTPRC",7,60,5,0.016
"5807","ERBB4","PTPRD",9,72,8,0.024
"5808","ERBB4","RAF1",4,50,3,0.014
"5809","ERBB4","RB1",3,55,3,0.132
"5810","ERBB4","RBM10",3,52,3,0.064
"5811","ERBB4","RET",3,58,4,0.196
"5812","ERBB4","RFC1",5,50,3,0.004
"5813","ERBB4","RNF111",4,52,3,0.01
"5814","ERBB4","RNF43",3,55,3,0.136
"5815","ERBB4","RPS6KA3",3,49,2,0.024
"5816","ERBB4","RUNX1",4,49,2,0.006
"5817","ERBB4","SCAF4",7,52,4,0
"5818","ERBB4","SETBP1",13,61,8,0
"5819","ERBB4","SETD2",5,55,4,0.018
"5820","ERBB4","SF1",6,50,3,0.002
"5821","ERBB4","SF3B1",5,48,3,0
"5822","ERBB4","SIN3A",4,58,4,0.112
"5823","ERBB4","SMAD4",8,59,6,0
"5824","ERBB4","SMARCA4",10,59,6,0.002
"5825","ERBB4","SMARCB1",5,50,3,0.008
"5826","ERBB4","SMC3",3,58,4,0.22
"5827","ERBB4","SOX17",6,55,4,0.008
"5828","ERBB4","SPOP",3,49,2,0.02
"5829","ERBB4","SPTA1",20,88,13,0.002
"5830","ERBB4","SPTAN1",5,65,5,0.146
"5831","ERBB4","STAG2",4,52,3,0.038
"5832","ERBB4","TAF1",6,54,4,0.006
"5833","ERBB4","TBX3",5,48,3,0.008
"5834","ERBB4","TCF12",5,49,3,0.002
"5835","ERBB4","TCF7L2",5,54,4,0.016
"5836","ERBB4","TET2",4,51,3,0.034
"5837","ERBB4","THRAP3",5,52,3,0.022
"5838","ERBB4","TLR4",7,62,6,0.016
"5839","ERBB4","TP53",21,159,22,0.148
"5840","ERBB4","TRAF3",3,51,2,0.038
"5841","ERBB4","TSC1",6,49,3,0
"5842","ERBB4","TSC2",7,59,5,0.006
"5843","ERBB4","USP9X",4,63,5,0.224
"5844","ERBB4","WHSC1",4,63,5,0.22
"5845","ERBB4","WT1",5,52,3,0.01
"5846","ERBB4","XPO1",4,49,2,0.006
"5847","ERBB4","ZBTB20",6,61,5,0.028
"5848","ERBB4","ZCCHC12",3,47,2,0.004
"5849","ERBB4","ZFHX3",11,65,7,0
"5850","ERBB4","ZMYM2",3,52,3,0.052
"5851","ERBB4","ZNF133",3,52,3,0.066
"5852","ERBB4","ZNF750",4,52,3,0.022
"5853","ERCC2","FAT1",5,42,2.04999999999995,0
"5854","ERCC2","FLNA",4,39,2,0.008
"5855","ERCC2","GNAS",3,25,2,0.01
"5856","ERCC2","HUWE1",4,40,2,0
"5857","ERCC2","IRF2",3,20,1,0.008
"5858","ERCC2","KEAP1",3,15,1,0
"5859","ERCC2","KMT2A",3,42,2,0.036
"5860","ERCC2","KMT2B",3,30,2,0.022
"5861","ERCC2","KMT2C",4,49,3,0.012
"5862","ERCC2","MUC6",3,36,2,0.016
"5863","ERCC2","MYH9",3,33,2,0.024
"5864","ERCC2","NIPBL",3,42,2,0.026
"5865","ERCC2","NOTCH1",5,28,2,0
"5866","ERCC2","NOTCH2",4,30,2,0
"5867","ERCC2","NUP133",3,18,1,0.002
"5868","ERCC2","PDS5B",3,17,1,0
"5869","ERCC2","PIK3CA",3,58,3,0.088
"5870","ERCC2","PLXNB2",4,25,2,0.002
"5871","ERCC2","POLQ",3,28,2,0.018
"5872","ERCC2","PTPRD",3,44,2,0.046
"5873","ERCC2","RASA1",4,18,1,0
"5874","ERCC2","SETBP1",3,41,2,0.038
"5875","ERCC2","SF1",5,12,1,0
"5876","ERCC2","SOX17",4,19,2,0
"5877","ERCC2","SPOP",3,9,1,0
"5878","ERCC2","SPTA1",3,82,4,0.218
"5879","ERCC2","THRAP3",3,16,1,0.002
"5880","ERCC2","USP9X",3,25,2,0.014
"5881","ERCC2","WHSC1",3,25,2,0.008
"5882","ERCC2","ZFHX3",4,39,2,0.006
"5883","ESR1","FAT1",3,45,2,0.042
"5884","ESR1","FLNA",3,40,2,0.034
"5885","ESR1","HUWE1",3,41,2,0.018
"5886","ESR1","JAK3",3,14,1,0
"5887","ESR1","KMT2A",3,41,2,0.044
"5888","ESR1","KMT2D",4,46,2,0.004
"5889","ESR1","NIPBL",3,41,2,0.028
"5890","ESR1","PBRM1",4,20,2,0
"5891","ESR1","PLCG1",4,20,1,0
"5892","ESR1","POLE",3,25,2,0.004
"5893","ESR1","SMARCA4",3,32,2,0.018
"5894","ESR1","SMC1A",3,13,1,0
"5895","ESR1","SPTA1",4,79,3,0.036
"5896","EZH2","FAT1",4,41,2,0.002
"5897","EZH2","FBXW7",3,29,1,0.004
"5898","EZH2","JAK2",3,15,1,0
"5899","EZH2","KMT2A",3,39,2,0.008
"5900","EZH2","KMT2C",4,46,2,0.004
"5901","EZH2","KMT2D",3,46,2,0.02
"5902","EZH2","LATS1",3,18,1,0.002
"5903","EZH2","MUC6",3,33,2,0.01
"5904","EZH2","NF1",3,28,2,0.008
"5905","EZH2","NIPBL",4,37,2,0.002
"5906","EZH2","NOTCH1",4,27,1,0
"5907","EZH2","NOTCH2",3,29,2,0.01
"5908","EZH2","PDGFRA",3,20,1,0.004
"5909","EZH2","PIK3CA",3,55,2,0.036
"5910","EZH2","PLCB4",3,16,1,0
"5911","EZH2","PLCG1",3,20,1,0.002
"5912","EZH2","POLE",3,23,1,0
"5913","EZH2","RASA1",3,17,1,0
"5914","EZH2","RET",4,13,1,0
"5915","EZH2","SETBP1",4,36,2,0
"5916","EZH2","SIN3A",4,15,1,0
"5917","EZH2","SOS1",3,12,1,0
"5918","EZH2","SPTAN1",3,26,1,0.002
"5919","EZH2","TP53",3,152,4,0.334
"5920","EZH2","ZBTB20",4,22,1,0
"5921","EZH2","ZFHX3",3,38,2,0.012
"5922","EZH2","ZNF750",3,11,1,0
"5923","FAM46D","PTPRD",3,43,2,0.036
"5924","FAM46D","TP53",3,154,5,0.536
"5925","FAT1","FBXW7",13,46,6,0
"5926","FAT1","FGFR1",8,45,4,0
"5927","FAT1","FGFR2",6,48,4,0
"5928","FAT1","FGFR3",6,42,3,0
"5929","FAT1","FLNA",15,51,7,0
"5930","FAT1","FLT3",4,45,3,0.008
"5931","FAT1","FOXA2",4,41,2,0.002
"5932","FAT1","FUBP1",4,43,2,0.002
"5933","FAT1","GABRA6",4,51,4,0.064
"5934","FAT1","GATA3",6,46,3,0.002
"5935","FAT1","GNAQ",3,42,2,0.006
"5936","FAT1","GNAS",9,47,5,0
"5937","FAT1","GRIN2D",4,46,3,0.02
"5938","FAT1","HGF",4,53,4,0.092
"5939","FAT1","HRAS",3,40,1,0
"5940","FAT1","HUWE1",15,52,7,0
"5941","FAT1","IL7R",3,46,3,0.054
"5942","FAT1","INPPL1",8,42,4,0
"5943","FAT1","IRF2",8,44,4,0
"5944","FAT1","IRF6",3,44,2,0.022
"5945","FAT1","JAK1",4,46,3,0.024
"5946","FAT1","JAK2",5,48,4,0.018
"5947","FAT1","JAK3",7,41,3,0
"5948","FAT1","KANSL1",6,46,4,0
"5949","FAT1","KDM5C",8,46,4,0
"5950","FAT1","KDM6A",4,44,3,0.006
"5951","FAT1","KEAP1",6,43,3,0
"5952","FAT1","KIF1A",6,49,4,0.01
"5953","FAT1","KIT",5,45,3,0
"5954","FAT1","KMT2A",13,56,7,0
"5955","FAT1","KMT2B",12,46,5,0
"5956","FAT1","KMT2C",16,59,9,0
"5957","FAT1","KMT2D",18,53,8,0
"5958","FAT1","KRAS",8,56,6,0.006
"5959","FAT1","KRT222",3,41,2,0.002
"5960","FAT1","LATS1",10,41,4,0
"5961","FAT1","LATS2",7,45,4,0
"5962","FAT1","LZTR1",7,47,4,0
"5963","FAT1","MACF1",17,61,9,0
"5964","FAT1","MAP3K1",5,42,3,0
"5965","FAT1","MAP3K4",11,40,4,0
"5966","FAT1","MECOM",6,42,3,0
"5967","FAT1","MED12",5,55,5,0.062
"5968","FAT1","MEN1",3,43,2,0.016
"5969","FAT1","MET",3,47,3,0.062
"5970","FAT1","MGA",11,49,6,0
"5971","FAT1","MGMT",4,40,2,0
"5972","FAT1","MSH3",4,44,3,0.008
"5973","FAT1","MSH6",6,45,3,0.002
"5974","FAT1","MTOR",14,47,6,0
"5975","FAT1","MUC6",13,50,7,0
"5976","FAT1","MYH9",9,55,6,0.002
"5977","FAT1","NCOR1",11,53,6,0
"5978","FAT1","NF1",11,49,5,0
"5979","FAT1","NF2",4,42,2,0.002
"5980","FAT1","NIPBL",11,60,7,0
"5981","FAT1","NOTCH1",14,44,5,0
"5982","FAT1","NOTCH2",12,48,5.04999999999995,0
"5983","FAT1","NPM1",3,41,2,0.006
"5984","FAT1","NSD1",10,40,4,0
"5985","FAT1","NUP133",7,44,3,0
"5986","FAT1","NUP93",4,44,2,0.004
"5987","FAT1","PBRM1",9,45,4,0
"5988","FAT1","PDGFRA",10,43,4.04999999999995,0
"5989","FAT1","PDS5B",7,43,3,0
"5990","FAT1","PGR",6,54,5,0.016
"5991","FAT1","PIK3CA",17,64,9,0
"5992","FAT1","PIK3CB",3,47,3,0.072
"5993","FAT1","PIK3CG",12,49,5.04999999999995,0
"5994","FAT1","PIK3R1",5,41,2,0
"5995","FAT1","PIK3R2",4,42,2,0
"5996","FAT1","PLCB4",7,45,4,0
"5997","FAT1","PLCG1",13,37,4,0
"5998","FAT1","PLXNB2",15,37,5,0
"5999","FAT1","PMS2",4,46,3,0.012
"6000","FAT1","POLE",14,38,5,0
"6001","FAT1","POLQ",12,44,5,0
"6002","FAT1","POLRMT",4,44,3,0.014
"6003","FAT1","PPP2R1A",5,45,3,0.004
"6004","FAT1","PPP6C",3,42,2,0.016
"6005","FAT1","PTCH1",8,52,5,0
"6006","FAT1","PTEN",3,51,3,0.162
"6007","FAT1","PTPN11",4,45,3,0.008
"6008","FAT1","PTPRC",9,50,5,0
"6009","FAT1","PTPRD",10,64,7,0.002
"6010","FAT1","RAD21",3,42,2,0.012
"6011","FAT1","RAF1",3,46,2,0.042
"6012","FAT1","RARA",4,45,3,0.01
"6013","FAT1","RASA1",10,40,4,0
"6014","FAT1","RB1",3,49,3,0.114
"6015","FAT1","RBM10",4,44,3,0.008
"6016","FAT1","RET",6,46,3,0
"6017","FAT1","RFC1",6,42,3,0
"6018","FAT1","RNF111",5,44,3,0.002
"6019","FAT1","RNF43",4,47,3,0.024
"6020","FAT1","RPS6KA3",3,43,2,0.014
"6021","FAT1","RRAS2",4,40,2,0
"6022","FAT1","RUNX1",3,45,2,0.034
"6023","FAT1","RXRA",3,43,2,0.004
"6024","FAT1","SCAF4",9,42,4,0
"6025","FAT1","SETBP1",12,57,7,0
"6026","FAT1","SETD2",4,51,4,0.068
"6027","FAT1","SF1",6,44,3,0.002
"6028","FAT1","SF3B1",5,42,2,0.002
"6029","FAT1","SIN3A",10,40,4,0
"6030","FAT1","SMAD2",4,45,3,0.014
"6031","FAT1","SMAD4",5,59,5,0.1
"6032","FAT1","SMARCA1",3,46,2,0.044
"6033","FAT1","SMARCA4",11,51,6,0
"6034","FAT1","SMARCB1",4,46,3,0.016
"6035","FAT1","SMC1A",4,46,3,0.014
"6036","FAT1","SMC3",4,50,3,0.046
"6037","FAT1","SOS1",4,47,3,0.028
"6038","FAT1","SOX17",7,47,4,0.002
"6039","FAT1","SPOP",5,39,2,0
"6040","FAT1","SPTA1",14,94,12,0.018
"6041","FAT1","SPTAN1",9,51,5,0
"6042","FAT1","STAG2",4,46,3,0.032
"6043","FAT1","TAF1",8,44,4,0
"6044","FAT1","TBL1XR1",4,39,2,0
"6045","FAT1","TBX3",4,44,3,0.004
"6046","FAT1","TCF12",5,43,3,0.002
"6047","FAT1","TCF7L2",7,44,3,0
"6048","FAT1","TET2",3,47,3,0.062
"6049","FAT1","TGFBR2",3,51,3,0.17
"6050","FAT1","THRAP3",5,46,3,0.008
"6051","FAT1","TLR4",3,64,5,0.528
"6052","FAT1","TNFAIP3",3,48,3,0.09
"6053","FAT1","TP53",17,161,20,0.324
"6054","FAT1","TRAF3",5,41,2,0.002
"6055","FAT1","TSC1",9,37,3,0
"6056","FAT1","TSC2",13,41,5,0
"6057","FAT1","UNCX",5,41,2,0.002
"6058","FAT1","USP9X",6,53,5,0.006
"6059","FAT1","WHSC1",9,47,5,0
"6060","FAT1","WT1",4,48,3,0.028
"6061","FAT1","XPO1",4,43,2,0.004
"6062","FAT1","ZBTB20",8,51,5,0
"6063","FAT1","ZBTB7B",3,44,2,0.018
"6064","FAT1","ZC3H12A",9,41,4,0
"6065","FAT1","ZCCHC12",4,39,2,0
"6066","FAT1","ZFHX3",17,47,7,0
"6067","FAT1","ZFP36L2",3,41,1.04999999999995,0
"6068","FAT1","ZMYM2",6,40,2,0
"6069","FAT1","ZMYM3",3,47,3,0.072
"6070","FAT1","ZNF133",4,44,2,0.006
"6071","FAT1","ZNF750",5,44,3,0.002
"6072","FBXW7","FGFR1",5,37,3,0.004
"6073","FBXW7","FGFR2",4,38,3,0.02
"6074","FBXW7","FGFR3",6,28,2,0
"6075","FBXW7","FLNA",7,53,5,0.014
"6076","FBXW7","GABRA6",5,35,3,0
"6077","FBXW7","GATA3",4,36,3,0.01
"6078","FBXW7","GNAS",5,41,3,0.012
"6079","FBXW7","GRIN2D",3,34,2,0.032
"6080","FBXW7","HGF",4,39,3,0.022
"6081","FBXW7","HUWE1",8,52,5,0.002
"6082","FBXW7","INPPL1",3,38,3,0.08
"6083","FBXW7","IRF2",5,36,3,0.006
"6084","FBXW7","IRF6",4,28,2,0
"6085","FBXW7","JAK1",3,34,2,0.03
"6086","FBXW7","JAK2",5,34,3,0
"6087","FBXW7","JAK3",5,31,2,0.002
"6088","FBXW7","KANSL1",4,36,3,0.016
"6089","FBXW7","KDM6A",3,32,2,0.02
"6090","FBXW7","KEAP1",4,33,2,0.006
"6091","FBXW7","KIF1A",4,39,3,0.028
"6092","FBXW7","KMT2A",9,50,5,0
"6093","FBXW7","KMT2B",6,44,4,0.002
"6094","FBXW7","KMT2C",8,61,6,0.006
"6095","FBXW7","KMT2D",10,55,6,0
"6096","FBXW7","KRAS",6,46,4,0.012
"6097","FBXW7","KRT222",3,27,1,0
"6098","FBXW7","LATS1",7,33,3,0
"6099","FBXW7","LATS2",8,29,3,0
"6100","FBXW7","LZTR1",4,39,3,0.028
"6101","FBXW7","MACF1",13,55,6,0
"6102","FBXW7","MAP3K1",6,26,2,0
"6103","FBXW7","MAP3K4",3,42,3,0.13
"6104","FBXW7","MET",3,33,2,0.032
"6105","FBXW7","MGA",6,45,4,0.008
"6106","FBXW7","MGMT",4,26,1,0
"6107","FBXW7","MSH3",4,30,2,0
"6108","FBXW7","MSH6",4,35,3,0.018
"6109","FBXW7","MTOR",10,41,4,0
"6110","FBXW7","MUC6",7,48,5,0.002
"6111","FBXW7","MYH9",4,51,4,0.142
"6112","FBXW7","NCOR1",7,47,5,0.004
"6113","FBXW7","NF1",9,39,4,0
"6114","FBXW7","NIPBL",13,42,5,0
"6115","FBXW7","NOTCH1",5,48,4,0.036
"6116","FBXW7","NOTCH2",7,44,4,0
"6117","FBXW7","NSD1",3,40,3,0.086
"6118","FBXW7","NUP133",8,28,3,0
"6119","FBXW7","NUP93",3,32,2,0.012
"6120","FBXW7","PBRM1",5,39,3,0.006
"6121","FBXW7","PDGFRA",10,29,3,0
"6122","FBXW7","PDS5B",4,35,3,0.002
"6123","FBXW7","PGR",6,40,4,0.002
"6124","FBXW7","PIK3CA",13,58,7,0
"6125","FBXW7","PIK3CG",10,39,4,0
"6126","FBXW7","PIK3R1",3,31,2,0.012
"6127","FBXW7","PIK3R2",5,26,2,0
"6128","FBXW7","PIM1",3,27,1,0
"6129","FBXW7","PLCB4",6,33,3,0
"6130","FBXW7","PLCG1",5,39,3,0.008
"6131","FBXW7","PLXNB2",7,39,4,0
"6132","FBXW7","PMS2",3,34,2,0.022
"6133","FBXW7","POLE",7,38,4,0
"6134","FBXW7","POLQ",8,38,4,0
"6135","FBXW7","POLRMT",3,32,2,0.012
"6136","FBXW7","PPM1D",3,29,2,0.01
"6137","FBXW7","PRKAR1A",3,27,1,0
"6138","FBXW7","PTCH1",7,40,4,0
"6139","FBXW7","PTEN",4,35,3,0.01
"6140","FBXW7","PTPN11",4,31,2,0.004
"6141","FBXW7","PTPRC",8,38,4,0.002
"6142","FBXW7","PTPRD",7,56,6,0.016
"6143","FBXW7","RAD21",3,28,1,0.002
"6144","FBXW7","RARA",4,31,2,0.002
"6145","FBXW7","RASA1",4,38,3,0.012
"6146","FBXW7","RBM10",3,32,2,0.01
"6147","FBXW7","RNF43",4,33,2,0.004
"6148","FBXW7","RRAS2",3,28,1,0.004
"6149","FBXW7","SCAF4",9,28,3,0
"6150","FBXW7","SETBP1",8,51,5,0
"6151","FBXW7","SETD2",6,33,3,0
"6152","FBXW7","SF1",4,34,2,0.006
"6153","FBXW7","SF3B1",5,28,2,0
"6154","FBXW7","SIN3A",9,28,3,0
"6155","FBXW7","SMAD2",4,31,2,0
"6156","FBXW7","SMARCA1",3,32,2,0.018
"6157","FBXW7","SMARCA4",6,47,4,0.008
"6158","FBXW7","SOS1",3,35,2,0.038
"6159","FBXW7","SOX17",4,39,3,0.022
"6160","FBXW7","SPTA1",6,96,9,0.43
"6161","FBXW7","SPTAN1",5,45,4,0.026
"6162","FBXW7","STAG2",7,26,2,0
"6163","FBXW7","TAF1",5,36,3,0.002
"6164","FBXW7","TBX3",3,32,2,0.02
"6165","FBXW7","TCF12",5,29,2,0.002
"6166","FBXW7","TCF7L2",6,32,3,0
"6167","FBXW7","TET2",4,31,2,0.004
"6168","FBXW7","THRAP3",4,34,2,0.006
"6169","FBXW7","TLR4",4,48,4,0.096
"6170","FBXW7","TP53",8,165,14,0.874
"6171","FBXW7","TRAF3",4,29,2,0
"6172","FBXW7","TSC1",5,31,2,0.002
"6173","FBXW7","TSC2",6,41,4,0
"6174","FBXW7","USP9X",7,37,3,0
"6175","FBXW7","WHSC1",8,35,3,0
"6176","FBXW7","XPO1",3,31,2,0.022
"6177","FBXW7","ZBTB20",6,41,4,0.004
"6178","FBXW7","ZCCHC12",4,25,1,0
"6179","FBXW7","ZFHX3",12,43,5,0
"6180","FBXW7","ZMYM2",4,30,2,0.002
"6181","FBXW7","ZNF133",5,28,2,0
"6182","FBXW7","ZNF750",5,30,2,0
"6183","FGFR1","FLNA",7,42,4,0
"6184","FGFR1","FOXA2",3,18,1,0.002
"6185","FGFR1","GNAS",4,32,2,0.012
"6186","FGFR1","GRIN2D",3,23,2,0.014
"6187","FGFR1","HUWE1",8,41,4,0
"6188","FGFR1","INPPL1",5,23,2,0
"6189","FGFR1","IRF2",6,23,2,0
"6190","FGFR1","JAK2",4,25,2,0
"6191","FGFR1","KANSL1",4,25,2,0
"6192","FGFR1","KEAP1",5,20,2,0
"6193","FGFR1","KMT2A",7,43,4,0
"6194","FGFR1","KMT2C",7,52,5,0.002
"6195","FGFR1","KMT2D",7,50,4,0.002
"6196","FGFR1","LATS1",3,30,2,0.038
"6197","FGFR1","LATS2",5,24,2,0.002
"6198","FGFR1","LZTR1",5,26,2,0.002
"6199","FGFR1","MACF1",8,54,5,0.002
"6200","FGFR1","MAP3K4",6,25,2.04999999999995,0
"6201","FGFR1","MECOM",5,19,2,0
"6202","FGFR1","MET",6,16,2,0
"6203","FGFR1","MGA",5,36,3,0
"6204","FGFR1","MTOR",7,36,3,0.002
"6205","FGFR1","MUC6",5,41,3,0.008
"6206","FGFR1","MYD88",3,19,1,0.002
"6207","FGFR1","MYH9",4,40,3,0.034
"6208","FGFR1","NCOR1",6,38,3.04999999999995,0
"6209","FGFR1","NF1",4,38,3,0.014
"6210","FGFR1","NIPBL",8,41,4,0
"6211","FGFR1","NOTCH1",8,31,3,0
"6212","FGFR1","NOTCH2",6,35,3,0
"6213","FGFR1","NPM1",3,16,1,0.002
"6214","FGFR1","NSD1",5,25,2,0
"6215","FGFR1","PBRM1",4,30,2,0
"6216","FGFR1","PDGFRA",6,26,2,0
"6217","FGFR1","PDS5B",3,26,2,0.016
"6218","FGFR1","PGR",4,33,3,0.006
"6219","FGFR1","PIK3CA",9,55,5,0
"6220","FGFR1","PIK3CG",4,40,3,0.03
"6221","FGFR1","PIK3R1",3,20,1,0.006
"6222","FGFR1","PLCB4",3,28,2,0.014
"6223","FGFR1","PLCG1",6,26,2,0
"6224","FGFR1","PLXNB2",7,28,3,0
"6225","FGFR1","PMS2",4,21,2,0
"6226","FGFR1","POLE",6,29,3,0
"6227","FGFR1","PTCH1",5,33,3,0.002
"6228","FGFR1","PTEN",3,26,2,0.022
"6229","FGFR1","PTPRC",5,33,3,0
"6230","FGFR1","PTPRD",4,51,4,0.09
"6231","FGFR1","RARA",5,18,2,0
"6232","FGFR1","RASA1",3,29,2,0.02
"6233","FGFR1","RBM10",3,21,1,0.002
"6234","FGFR1","RET",6,21,2,0
"6235","FGFR1","RFC1",4,21,1.04999999999995,0
"6236","FGFR1","RNF111",3,23,2,0.006
"6237","FGFR1","SCAF4",5,25,2,0
"6238","FGFR1","SETBP1",6,44,3,0
"6239","FGFR1","SF1",3,25,2,0.018
"6240","FGFR1","SF3B1",3,21,1,0.004
"6241","FGFR1","SIN3A",5,25,2,0
"6242","FGFR1","SMAD4",4,36,3,0.022
"6243","FGFR1","SMARCA4",4,40,3,0.042
